"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"1053","glue","force",35,1,-99,-99,NA,NA,0,0,-99,-99
"1053","rock","milk",36,1,-99,-99,NA,NA,1,0,-99,-99
"1053","capital","figure",37,1,-99,-99,NA,NA,1,1,-99,-99
"1053","link","crisis",38,1,-99,-99,NA,NA,1,1,-99,-99
"1053","date","laugh",39,1,-99,-99,NA,NA,0,0,-99,-99
"1053","mill","feast",40,1,-99,-99,NA,NA,0,1,-99,-99
"1053","capital","figure",1,2,-99,-99,NA,NA,1,1,-99,-99
"1053","climax","saucer",2,2,-99,-99,NA,NA,0,0,-99,-99
"1053","pork","emperor",3,2,-99,-99,NA,NA,1,1,-99,-99
"1053","plant","worm",4,2,-99,-99,NA,NA,0,1,-99,-99
"1053","calf","annoy",5,2,-99,-99,NA,NA,1,0,-99,-99
"1053","banner","glide",6,2,-99,-99,NA,NA,0,1,-99,-99
"1053","shrink","mafia",7,2,-99,-99,NA,NA,0,1,-99,-99
"1053","grip","beach",8,2,-99,-99,NA,NA,1,0,-99,-99
"1053","rock","milk",9,2,-99,-99,NA,NA,1,0,-99,-99
"1053","anger","decay",10,2,-99,-99,NA,NA,1,0,-99,-99
"1053","mill","feast",11,2,-99,-99,NA,NA,0,1,-99,-99
"1053","forest","knob",12,2,-99,-99,NA,NA,0,0,-99,-99
"1053","process","joker",13,2,-99,-99,NA,NA,1,0,-99,-99
"1053","glue","force",14,2,-99,-99,NA,NA,0,0,-99,-99
"1053","remind","foam",15,2,-99,-99,NA,NA,1,0,-99,-99
"1053","bullet","walkway",16,2,-99,-99,NA,NA,1,1,-99,-99
"1053","nerve","bumper",17,2,-99,-99,NA,NA,0,0,-99,-99
"1053","bacon","feud",18,2,-99,-99,NA,NA,1,1,-99,-99
"1053","visit","glove",19,2,-99,-99,NA,NA,1,0,-99,-99
"1053","need","faucet",20,2,-99,-99,NA,NA,0,1,-99,-99
"1053","biology","temper",21,2,-99,-99,NA,NA,0,0,-99,-99
"1053","caring","skirt",22,2,-99,-99,NA,NA,0,1,-99,-99
"1053","copy","bedroom",23,2,-99,-99,NA,NA,1,0,-99,-99
"1053","bleach","ruin",24,2,-99,-99,NA,NA,1,1,-99,-99
"1053","find","clown",25,2,-99,-99,NA,NA,1,0,-99,-99
"1053","bias","sirloin",26,2,-99,-99,NA,NA,1,1,-99,-99
"1053","fan","feature",27,2,-99,-99,NA,NA,0,0,-99,-99
"1053","risk","zero",28,2,-99,-99,NA,NA,0,1,-99,-99
"1053","smother","surgery",29,2,-99,-99,NA,NA,1,0,-99,-99
"1053","date","laugh",30,2,-99,-99,NA,NA,0,0,-99,-99
"1053","want","ascent",31,2,-99,-99,NA,NA,0,0,-99,-99
"1053","collect","loyalty",32,2,-99,-99,NA,NA,0,1,-99,-99
"1053","chicken","beet",33,2,-99,-99,NA,NA,1,1,-99,-99
"1053","pea","bathtub",34,2,-99,-99,NA,NA,1,1,-99,-99
"1053","port","cinema",35,2,-99,-99,NA,NA,0,0,-99,-99
"1053","link","crisis",36,2,-99,-99,NA,NA,1,1,-99,-99
"1053","prison","loaf",37,2,-99,-99,NA,NA,1,1,-99,-99
"1053","fee","chowder",38,2,-99,-99,NA,NA,0,0,-99,-99
"1053","knock","otter",39,2,-99,-99,NA,NA,0,1,-99,-99
"1053","replace","roach",40,2,-99,-99,NA,NA,0,1,-99,-99
"1053","link","crisis",1,3,90,8.872,36,0.9,1,1,1,18.393
"1053","bias","sirloin",2,3,94,7.215,39,0.975,1,1,1,3.175
"1053","calf","annoy",3,3,35,10.24,24,0.6,1,0,0,1.8
"1053","process","joker",4,3,19,19.521,14,0.35,1,0,0,1.232
"1053","want","ascent",5,3,84,7.584,29,0.725,0,0,1,1.304
"1053","caring","skirt",6,3,18,7.688,11,0.275,0,1,0,0.96
"1053","smother","surgery",7,3,75,4.896,27,0.675,1,0,0,1.48
"1053","copy","bedroom",8,3,18,7.745,12,0.3,1,0,0,0.992
"1053","mill","feast",9,3,15,12.745,6,0.15,0,1,0,1.68
"1053","collect","loyalty",10,3,15,12.593,7,0.175,0,1,0,0.792
"1053","anger","decay",11,3,20,8.872,15,0.375,1,0,0,0.928
"1053","capital","figure",12,3,86,7.176,31,0.775,1,1,1,1.207
"1053","find","clown",13,3,22,10.937,19,0.475,1,0,0,1.121
"1053","knock","otter",14,3,14,6.184,4,0.1,0,1,0,1.216
"1053","fan","feature",15,3,84,7.552,30,0.75,0,0,1,0.831
"1053","prison","loaf",16,3,97,3.776,40,1,1,1,1,1.064
"1053","pea","bathtub",17,3,91,8.264,37,0.925,1,1,1,1.104
"1053","visit","glove",18,3,18,7.736,13,0.325,1,0,0,1.103
"1053","plant","worm",19,3,3,9.48,1,0.025,0,1,0,0.999
"1053","need","faucet",20,3,10,7.824,2,0.05,0,1,0,1.079
"1053","pork","emperor",21,3,92,8.833,38,0.95,1,1,1,1.464
"1053","fee","chowder",22,3,83,10.928,28,0.7,0,0,1,0.977
"1053","risk","zero",23,3,14,6.28,5,0.125,0,1,0,0.911
"1053","shrink","mafia",24,3,12,7.793,3,0.075,0,1,0,0.863
"1053","chicken","beet",25,3,89,4.536,34,0.85,1,1,1,0.984
"1053","rock","milk",26,3,21,10.505,17,0.425,1,0,0,0.831
"1053","banner","glide",27,3,16,7.168,8,0.2,0,1,0,0.888
"1053","replace","roach",28,3,17,8.24,10,0.25,0,1,0,1.016
"1053","remind","foam",29,3,27,11.033,23,0.575,1,0,0,1.216
"1053","grip","beach",30,3,23,5.991,20,0.5,1,0,0,0.999
"1053","bacon","feud",31,3,89,4.808,35,0.875,1,1,1,1.448
"1053","bullet","walkway",32,3,87,4.313,33,0.825,1,1,1,0.959
"1053","date","laugh",33,3,69,12.465,26,0.65,0,0,1,0.855
"1053","biology","temper",34,3,62,9.433,25,0.625,0,0,1,0.863
"1053","nerve","bumper",35,3,26,10.001,21,0.525,0,0,1,0.928
"1053","bleach","ruin",36,3,86,7.08,32,0.8,1,1,1,1.135
"1053","forest","knob",37,3,26,4.479,22,0.55,0,0,1,0.896
"1053","port","cinema",38,3,20,7.032,16,0.4,0,0,1,0.824
"1053","glue","force",39,3,21,3.728,18,0.45,0,0,1,0.776
"1053","climax","saucer",40,3,16,8.633,9,0.225,0,0,1,0.889
"1055","smother","surgery",1,1,-99,-99,NA,NA,0,0,-99,-99
"1055","process","joker",2,1,-99,-99,NA,NA,1,1,-99,-99
"1055","link","crisis",3,1,-99,-99,NA,NA,0,1,-99,-99
"1055","climax","saucer",4,1,-99,-99,NA,NA,0,0,-99,-99
"1055","bleach","ruin",5,1,-99,-99,NA,NA,1,1,-99,-99
"1055","knock","otter",6,1,-99,-99,NA,NA,0,0,-99,-99
"1055","banner","glide",7,1,-99,-99,NA,NA,0,0,-99,-99
"1055","shrink","mafia",8,1,-99,-99,NA,NA,1,1,-99,-99
"1055","risk","zero",9,1,-99,-99,NA,NA,0,1,-99,-99
"1055","replace","roach",10,1,-99,-99,NA,NA,1,1,-99,-99
"1055","want","ascent",11,1,-99,-99,NA,NA,0,1,-99,-99
"1055","capital","figure",12,1,-99,-99,NA,NA,1,0,-99,-99
"1055","mill","feast",13,1,-99,-99,NA,NA,1,0,-99,-99
"1055","calf","annoy",14,1,-99,-99,NA,NA,1,0,-99,-99
"1055","bacon","feud",15,1,-99,-99,NA,NA,0,0,-99,-99
"1055","fan","feature",16,1,-99,-99,NA,NA,0,1,-99,-99
"1055","remind","foam",17,1,-99,-99,NA,NA,1,1,-99,-99
"1055","forest","knob",18,1,-99,-99,NA,NA,1,1,-99,-99
"1055","port","cinema",19,1,-99,-99,NA,NA,1,0,-99,-99
"1055","pork","emperor",20,1,-99,-99,NA,NA,1,0,-99,-99
"1055","glue","force",21,1,-99,-99,NA,NA,0,0,-99,-99
"1055","plant","worm",22,1,-99,-99,NA,NA,1,0,-99,-99
"1055","prison","loaf",23,1,-99,-99,NA,NA,1,0,-99,-99
"1055","date","laugh",24,1,-99,-99,NA,NA,1,0,-99,-99
"1055","bias","sirloin",25,1,-99,-99,NA,NA,0,1,-99,-99
"1055","pea","bathtub",26,1,-99,-99,NA,NA,0,1,-99,-99
"1055","bullet","walkway",27,1,-99,-99,NA,NA,1,1,-99,-99
"1055","grip","beach",28,1,-99,-99,NA,NA,0,1,-99,-99
"1055","chicken","beet",29,1,-99,-99,NA,NA,1,1,-99,-99
"1055","collect","loyalty",30,1,-99,-99,NA,NA,0,1,-99,-99
"1055","nerve","bumper",31,1,-99,-99,NA,NA,0,1,-99,-99
"1055","need","faucet",32,1,-99,-99,NA,NA,0,0,-99,-99
"1055","rock","milk",33,1,-99,-99,NA,NA,1,1,-99,-99
"1055","caring","skirt",34,1,-99,-99,NA,NA,0,0,-99,-99
"1055","anger","decay",35,1,-99,-99,NA,NA,1,0,-99,-99
"1055","copy","bedroom",36,1,-99,-99,NA,NA,1,1,-99,-99
"1055","find","clown",37,1,-99,-99,NA,NA,0,1,-99,-99
"1055","fee","chowder",38,1,-99,-99,NA,NA,0,0,-99,-99
"1055","visit","glove",39,1,-99,-99,NA,NA,1,0,-99,-99
"1055","biology","temper",40,1,-99,-99,NA,NA,0,0,-99,-99
"1055","risk","zero",1,2,-99,-99,NA,NA,0,1,-99,-99
"1055","bacon","feud",2,2,-99,-99,NA,NA,0,0,-99,-99
"1055","bullet","walkway",3,2,-99,-99,NA,NA,1,1,-99,-99
"1055","chicken","beet",4,2,-99,-99,NA,NA,1,1,-99,-99
"1055","visit","glove",5,2,-99,-99,NA,NA,1,0,-99,-99
"1055","date","laugh",6,2,-99,-99,NA,NA,1,0,-99,-99
"1055","climax","saucer",7,2,-99,-99,NA,NA,0,0,-99,-99
"1055","calf","annoy",8,2,-99,-99,NA,NA,1,0,-99,-99
"1055","want","ascent",9,2,-99,-99,NA,NA,0,1,-99,-99
"1055","capital","figure",10,2,-99,-99,NA,NA,1,0,-99,-99
"1055","bias","sirloin",11,2,-99,-99,NA,NA,0,1,-99,-99
"1055","find","clown",12,2,-99,-99,NA,NA,0,1,-99,-99
"1055","caring","skirt",13,2,-99,-99,NA,NA,0,0,-99,-99
"1055","anger","decay",14,2,-99,-99,NA,NA,1,0,-99,-99
"1055","need","faucet",15,2,-99,-99,NA,NA,0,0,-99,-99
"1055","bleach","ruin",16,2,-99,-99,NA,NA,1,1,-99,-99
"1055","collect","loyalty",17,2,-99,-99,NA,NA,0,1,-99,-99
"1055","nerve","bumper",18,2,-99,-99,NA,NA,0,1,-99,-99
"1055","biology","temper",19,2,-99,-99,NA,NA,0,0,-99,-99
"1055","plant","worm",20,2,-99,-99,NA,NA,1,0,-99,-99
"1055","fee","chowder",21,2,-99,-99,NA,NA,0,0,-99,-99
"1055","replace","roach",22,2,-99,-99,NA,NA,1,1,-99,-99
"1055","grip","beach",23,2,-99,-99,NA,NA,0,1,-99,-99
"1055","pork","emperor",24,2,-99,-99,NA,NA,1,0,-99,-99
"1055","fan","feature",25,2,-99,-99,NA,NA,0,1,-99,-99
"1055","glue","force",26,2,-99,-99,NA,NA,0,0,-99,-99
"1055","shrink","mafia",27,2,-99,-99,NA,NA,1,1,-99,-99
"1055","port","cinema",28,2,-99,-99,NA,NA,1,0,-99,-99
"1055","process","joker",29,2,-99,-99,NA,NA,1,1,-99,-99
"1055","link","crisis",30,2,-99,-99,NA,NA,0,1,-99,-99
"1055","forest","knob",31,2,-99,-99,NA,NA,1,1,-99,-99
"1055","mill","feast",32,2,-99,-99,NA,NA,1,0,-99,-99
"1055","banner","glide",33,2,-99,-99,NA,NA,0,0,-99,-99
"1055","smother","surgery",34,2,-99,-99,NA,NA,0,0,-99,-99
"1055","remind","foam",35,2,-99,-99,NA,NA,1,1,-99,-99
"1055","pea","bathtub",36,2,-99,-99,NA,NA,0,1,-99,-99
"1055","rock","milk",37,2,-99,-99,NA,NA,1,1,-99,-99
"1055","prison","loaf",38,2,-99,-99,NA,NA,1,0,-99,-99
"1055","copy","bedroom",39,2,-99,-99,NA,NA,1,1,-99,-99
"1055","knock","otter",40,2,-99,-99,NA,NA,0,0,-99,-99
"1055","anger","decay",1,3,52,13.313,32,0.8,1,0,0,13.139
"1055","date","laugh",2,3,67,9.719,34,0.85,1,0,0,1.797
"1055","calf","annoy",3,3,49,45.151,31,0.775,1,0,0,1.206
"1055","collect","loyalty",4,3,34,4.763,25,0.625,0,1,0,2.328
"1055","bias","sirloin",5,3,30,10.637,22,0.55,0,1,0,0.997
"1055","prison","loaf",6,3,71,7.157,35,0.875,1,0,0,1.117
"1055","mill","feast",7,3,37,4.278,29,0.725,1,0,0,2.749
"1055","grip","beach",8,3,32,12.78,24,0.6,0,1,0,1.301
"1055","link","crisis",9,3,18,2.845,11,0.275,0,1,0,1.533
"1055","want","ascent",10,3,26,9.916,19,0.475,0,1,0,1.318
"1055","capital","figure",11,3,73,4.04,36,0.9,1,0,0,0.933
"1055","risk","zero",12,3,36,3.508,27,0.675,0,1,0,1.07
"1055","port","cinema",13,3,78,5.076,38,0.95,1,0,0,1.23
"1055","visit","glove",14,3,36,3.277,28,0.7,1,0,0,0.799
"1055","nerve","bumper",15,3,22,4.171,15,0.375,0,1,0,5.869
"1055","pea","bathtub",16,3,22,3.991,16,0.4,0,1,0,1.604
"1055","find","clown",17,3,16,3.376,5,0.125,0,1,0,8.109
"1055","pork","emperor",18,3,74,3.252,37,0.925,1,0,0,0.872
"1055","fan","feature",19,3,34,3.077,26,0.65,0,1,0,7.214
"1055","plant","worm",20,3,79,2.814,39,0.975,1,0,0,1.06
"1055","rock","milk",21,3,58,3.087,33,0.825,1,1,1,4.216
"1055","forest","knob",22,3,26,4.91,20,0.5,1,1,1,3.526
"1055","bleach","ruin",23,3,100,6.454,40,1,1,1,1,1.341
"1055","bullet","walkway",24,3,20,12.573,13,0.325,1,1,1,1.198
"1055","replace","roach",25,3,27,4.733,21,0.525,1,1,1,1.022
"1055","remind","foam",26,3,20,3.116,14,0.35,1,1,1,1.624
"1055","chicken","beet",27,3,41,5.526,30,0.75,1,1,1,1.741
"1055","bacon","feud",28,3,17,4.671,9,0.225,0,0,1,2.128
"1055","banner","glide",29,3,11,17.67,1,0.025,0,0,1,3.811
"1055","caring","skirt",30,3,11,4.035,2,0.05,0,0,1,6.829
"1055","process","joker",31,3,25,3.415,18,0.45,1,1,1,1.566
"1055","knock","otter",32,3,18,3.293,12,0.3,0,0,1,1.526
"1055","shrink","mafia",33,3,31,2.876,23,0.575,1,1,1,7.255
"1055","need","faucet",34,3,16,3.503,6,0.15,0,0,1,1.135
"1055","glue","force",35,3,15,4.11,3,0.075,0,0,1,7.631
"1055","climax","saucer",36,3,15,8.309,4,0.1,0,0,1,1.39
"1055","copy","bedroom",37,3,22,3.797,17,0.425,1,1,1,1.23
"1055","biology","temper",38,3,17,3.02,10,0.25,0,0,1,8.072
"1055","smother","surgery",39,3,16,8.245,7,0.175,0,0,1,1.045
"1055","fee","chowder",40,3,16,2.743,8,0.2,0,0,1,1.31
"1262","pork","emperor",1,1,-99,-99,NA,NA,1,1,-99,-99
"1262","port","cinema",2,1,-99,-99,NA,NA,1,1,-99,-99
"1262","nerve","bumper",3,1,-99,-99,NA,NA,1,0,-99,-99
"1262","mill","feast",4,1,-99,-99,NA,NA,0,1,-99,-99
"1262","fee","chowder",5,1,-99,-99,NA,NA,0,0,-99,-99
"1262","visit","glove",6,1,-99,-99,NA,NA,0,0,-99,-99
"1262","forest","knob",7,1,-99,-99,NA,NA,0,0,-99,-99
"1262","bacon","feud",8,1,-99,-99,NA,NA,0,0,-99,-99
"1262","climax","saucer",9,1,-99,-99,NA,NA,0,1,-99,-99
"1262","caring","skirt",10,1,-99,-99,NA,NA,1,1,-99,-99
"1262","knock","otter",11,1,-99,-99,NA,NA,1,1,-99,-99
"1262","shrink","mafia",12,1,-99,-99,NA,NA,0,1,-99,-99
"1262","capital","figure",13,1,-99,-99,NA,NA,0,0,-99,-99
"1262","want","ascent",14,1,-99,-99,NA,NA,1,0,-99,-99
"1262","bias","sirloin",15,1,-99,-99,NA,NA,0,0,-99,-99
"1262","prison","loaf",16,1,-99,-99,NA,NA,1,1,-99,-99
"1262","banner","glide",17,1,-99,-99,NA,NA,1,1,-99,-99
"1262","smother","surgery",18,1,-99,-99,NA,NA,0,1,-99,-99
"1262","calf","annoy",19,1,-99,-99,NA,NA,0,1,-99,-99
"1262","grip","beach",20,1,-99,-99,NA,NA,0,0,-99,-99
"1262","link","crisis",21,1,-99,-99,NA,NA,0,1,-99,-99
"1262","replace","roach",22,1,-99,-99,NA,NA,0,0,-99,-99
"1262","date","laugh",23,1,-99,-99,NA,NA,0,0,-99,-99
"1262","rock","milk",24,1,-99,-99,NA,NA,1,0,-99,-99
"1262","pea","bathtub",25,1,-99,-99,NA,NA,0,1,-99,-99
"1262","copy","bedroom",26,1,-99,-99,NA,NA,1,0,-99,-99
"1262","anger","decay",27,1,-99,-99,NA,NA,1,0,-99,-99
"1262","fan","feature",28,1,-99,-99,NA,NA,1,0,-99,-99
"1262","biology","temper",29,1,-99,-99,NA,NA,1,0,-99,-99
"1262","glue","force",30,1,-99,-99,NA,NA,0,1,-99,-99
"1262","find","clown",31,1,-99,-99,NA,NA,1,0,-99,-99
"1262","risk","zero",32,1,-99,-99,NA,NA,1,0,-99,-99
"1262","bullet","walkway",33,1,-99,-99,NA,NA,1,1,-99,-99
"1262","plant","worm",34,1,-99,-99,NA,NA,0,1,-99,-99
"1262","bleach","ruin",35,1,-99,-99,NA,NA,0,1,-99,-99
"1262","chicken","beet",36,1,-99,-99,NA,NA,0,0,-99,-99
"1262","need","faucet",37,1,-99,-99,NA,NA,1,1,-99,-99
"1262","remind","foam",38,1,-99,-99,NA,NA,1,1,-99,-99
"1262","process","joker",39,1,-99,-99,NA,NA,1,0,-99,-99
"1262","collect","loyalty",40,1,-99,-99,NA,NA,1,1,-99,-99
"1262","nerve","bumper",1,2,-99,-99,NA,NA,1,0,-99,-99
"1262","want","ascent",2,2,-99,-99,NA,NA,1,0,-99,-99
"1262","chicken","beet",3,2,-99,-99,NA,NA,0,0,-99,-99
"1262","forest","knob",4,2,-99,-99,NA,NA,0,0,-99,-99
"1262","plant","worm",5,2,-99,-99,NA,NA,0,1,-99,-99
"1262","smother","surgery",6,2,-99,-99,NA,NA,0,1,-99,-99
"1262","bullet","walkway",7,2,-99,-99,NA,NA,1,1,-99,-99
"1262","rock","milk",8,2,-99,-99,NA,NA,1,0,-99,-99
"1262","risk","zero",9,2,-99,-99,NA,NA,1,0,-99,-99
"1262","biology","temper",10,2,-99,-99,NA,NA,1,0,-99,-99
"1262","fee","chowder",11,2,-99,-99,NA,NA,0,0,-99,-99
"1262","need","faucet",12,2,-99,-99,NA,NA,1,1,-99,-99
"1262","process","joker",13,2,-99,-99,NA,NA,1,0,-99,-99
"1262","pork","emperor",14,2,-99,-99,NA,NA,1,1,-99,-99
"1262","caring","skirt",15,2,-99,-99,NA,NA,1,1,-99,-99
"1262","shrink","mafia",16,2,-99,-99,NA,NA,0,1,-99,-99
"1262","mill","feast",17,2,-99,-99,NA,NA,0,1,-99,-99
"1262","glue","force",18,2,-99,-99,NA,NA,0,1,-99,-99
"1262","anger","decay",19,2,-99,-99,NA,NA,1,0,-99,-99
"1262","collect","loyalty",20,2,-99,-99,NA,NA,1,1,-99,-99
"1262","bleach","ruin",21,2,-99,-99,NA,NA,0,1,-99,-99
"1262","prison","loaf",22,2,-99,-99,NA,NA,1,1,-99,-99
"1262","climax","saucer",23,2,-99,-99,NA,NA,0,1,-99,-99
"1262","fan","feature",24,2,-99,-99,NA,NA,1,0,-99,-99
"1262","bias","sirloin",25,2,-99,-99,NA,NA,0,0,-99,-99
"1262","banner","glide",26,2,-99,-99,NA,NA,1,1,-99,-99
"1262","replace","roach",27,2,-99,-99,NA,NA,0,0,-99,-99
"1262","capital","figure",28,2,-99,-99,NA,NA,0,0,-99,-99
"1262","date","laugh",29,2,-99,-99,NA,NA,0,0,-99,-99
"1262","port","cinema",30,2,-99,-99,NA,NA,1,1,-99,-99
"1262","pea","bathtub",31,2,-99,-99,NA,NA,0,1,-99,-99
"1262","remind","foam",32,2,-99,-99,NA,NA,1,1,-99,-99
"1262","copy","bedroom",33,2,-99,-99,NA,NA,1,0,-99,-99
"1262","grip","beach",34,2,-99,-99,NA,NA,0,0,-99,-99
"1262","calf","annoy",35,2,-99,-99,NA,NA,0,1,-99,-99
"1262","visit","glove",36,2,-99,-99,NA,NA,0,0,-99,-99
"1262","bacon","feud",37,2,-99,-99,NA,NA,0,0,-99,-99
"1262","find","clown",38,2,-99,-99,NA,NA,1,0,-99,-99
"1262","link","crisis",39,2,-99,-99,NA,NA,0,1,-99,-99
"1262","knock","otter",40,2,-99,-99,NA,NA,1,1,-99,-99
"1262","bias","sirloin",1,3,70,7.989,30,0.75,0,0,1,41.024
"1262","smother","surgery",2,3,63,35.973,24,0.6,0,1,0,6.75
"1262","date","laugh",3,3,81,20.151,35,0.875,0,0,1,6.263
"1262","chicken","beet",4,3,85,30.399,37,0.925,0,0,1,5.823
"1262","knock","otter",5,3,59,81.104,20,0.5,1,1,1,2.188
"1262","collect","loyalty",6,3,36,45.272,10,0.25,1,1,1,1.31
"1262","prison","loaf",7,3,60,62.735,22,0.55,1,1,1,1.455
"1262","fee","chowder",8,3,81,53.311,36,0.9,0,0,1,0.982
"1262","capital","figure",9,3,94,6.737,39,0.975,0,0,1,1.165
"1262","need","faucet",10,3,32,23.847,6,0.15,1,1,1,1.095
"1262","bullet","walkway",11,3,68,21.711,29,0.725,1,1,1,1.133
"1262","grip","beach",12,3,71,2.375,31,0.775,0,0,1,1.623
"1262","replace","roach",13,3,71,4.831,32,0.8,0,0,1,1.35
"1262","bacon","feud",14,3,95,38.583,40,1,0,0,1,1.2
"1262","port","cinema",15,3,8,52.815,2,0.05,1,1,1,1.334
"1262","banner","glide",16,3,4,34.135,1,0.025,1,1,1,1.111
"1262","forest","knob",17,3,85,35.635,38,0.95,0,0,1,1.051
"1262","visit","glove",18,3,80,11.519,34,0.85,0,0,1,1.207
"1262","pork","emperor",19,3,57,18.463,15,0.375,1,1,1,0.935
"1262","remind","foam",20,3,54,41.487,14,0.35,1,1,1,1.087
"1262","caring","skirt",21,3,21,38.534,4,0.1,1,1,1,1.007
"1262","climax","saucer",22,3,60,11.022,23,0.575,0,1,0,3.54
"1262","link","crisis",23,3,79,4.929,33,0.825,0,1,0,3.546
"1262","want","ascent",24,3,12,35.108,3,0.075,1,0,0,1.15
"1262","copy","bedroom",25,3,58,13.359,17,0.425,1,0,0,0.816
"1262","shrink","mafia",26,3,63,9.656,25,0.625,0,1,0,0.855
"1262","fan","feature",27,3,33,23.552,7,0.175,1,0,0,1.087
"1262","process","joker",28,3,41,17.932,11,0.275,1,0,0,1.022
"1262","rock","milk",29,3,57,11.335,16,0.4,1,0,0,1.063
"1262","find","clown",30,3,53,12.097,13,0.325,1,0,0,1.26
"1262","glue","force",31,3,59,2.976,21,0.525,0,1,0,0.792
"1262","pea","bathtub",32,3,63,6.447,26,0.65,0,1,0,0.878
"1262","risk","zero",33,3,26,26.152,5,0.125,1,0,0,0.895
"1262","biology","temper",34,3,33,19.879,8,0.2,1,0,0,0.782
"1262","bleach","ruin",35,3,66,2.982,28,0.7,0,1,0,1.175
"1262","plant","worm",36,3,65,11.574,27,0.675,0,1,0,0.903
"1262","calf","annoy",37,3,58,4.342,18,0.45,0,1,0,0.951
"1262","nerve","bumper",38,3,35,3.752,9,0.225,1,0,0,1.038
"1262","anger","decay",39,3,41,3.208,12,0.3,1,0,0,0.798
"1262","mill","feast",40,3,58,3.285,19,0.475,0,1,0,0.977
"1265","smother","surgery",1,1,-99,-99,NA,NA,1,1,-99,-99
"1265","forest","knob",2,1,-99,-99,NA,NA,1,0,-99,-99
"1265","visit","glove",3,1,-99,-99,NA,NA,0,0,-99,-99
"1265","link","crisis",4,1,-99,-99,NA,NA,0,1,-99,-99
"1265","anger","decay",5,1,-99,-99,NA,NA,0,0,-99,-99
"1265","chicken","beet",6,1,-99,-99,NA,NA,1,1,-99,-99
"1265","mill","feast",7,1,-99,-99,NA,NA,0,0,-99,-99
"1265","replace","roach",8,1,-99,-99,NA,NA,0,0,-99,-99
"1265","biology","temper",9,1,-99,-99,NA,NA,0,1,-99,-99
"1265","find","clown",10,1,-99,-99,NA,NA,0,1,-99,-99
"1265","bullet","walkway",11,1,-99,-99,NA,NA,0,1,-99,-99
"1265","glue","force",12,1,-99,-99,NA,NA,0,0,-99,-99
"1265","process","joker",13,1,-99,-99,NA,NA,1,1,-99,-99
"1265","risk","zero",14,1,-99,-99,NA,NA,1,0,-99,-99
"1265","calf","annoy",15,1,-99,-99,NA,NA,0,0,-99,-99
"1265","prison","loaf",16,1,-99,-99,NA,NA,1,1,-99,-99
"1265","grip","beach",17,1,-99,-99,NA,NA,1,0,-99,-99
"1265","banner","glide",18,1,-99,-99,NA,NA,0,1,-99,-99
"1265","collect","loyalty",19,1,-99,-99,NA,NA,1,0,-99,-99
"1265","fan","feature",20,1,-99,-99,NA,NA,0,1,-99,-99
